"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 08 2013","6483.58","6439.16","6489.54","6439.16","844.77M","0.69%"
"Mar 07 2013","6439.16","6427.64","6459.68","6427.31","923.03M","0.18%"
"Mar 06 2013","6427.64","6431.95","6460.96","6418.72","1.10B","-0.07%"
"Mar 05 2013","6431.95","6345.63","6437.34","6344.78","683.44M","1.36%"
"Mar 04 2013","6345.63","6378.60","6379.29","6333.17","704.24M","-0.52%"
"Mar 01 2013","6378.60","6360.81","6391.67","6308.56","1.11B","0.28%"
"Feb 28 2013","6360.81","6325.88","6372.00","6325.88","909.99M","0.55%"
"Feb 27 2013","6325.88","6270.44","6335.90","6269.26","707.92M","0.88%"
"Feb 26 2013","6270.44","6355.37","6355.37","6258.62","772.27M","-1.34%"
"Feb 25 2013","6355.37","6335.70","6390.09","6323.98","994.47M","0.31%"
"Feb 22 2013","6335.70","6291.54","6347.25","6291.49","702.83M","0.70%"
"Feb 21 2013","6291.54","6395.37","6395.37","6277.96","733.02M","-1.62%"
"Feb 20 2013","6395.37","6379.07","6412.44","6368.20","756.33M","0.26%"
"Feb 19 2013","6379.07","6318.19","6385.14","6304.40","672.87M","0.96%"
"Feb 18 2013","6318.19","6328.26","6330.17","6306.83","459.97M","-0.16%"
"Feb 15 2013","6328.26","6327.36","6352.20","6309.78","636.56M","0.01%"
"Feb 14 2013","6327.36","6359.11","6364.72","6302.00","713.90M","-0.50%"
"Feb 13 2013","6359.11","6338.38","6384.70","6311.59","756.38M","0.33%"
"Feb 12 2013","6338.38","6277.06","6338.38","6259.82","813.15M","0.98%"
"Feb 11 2013","6277.06","6263.93","6294.81","6252.31","448.13M","0.21%"
"Feb 08 2013","6263.93","6228.42","6278.07","6228.42","589.36M","0.57%"
"Feb 07 2013","6228.42","6295.34","6313.00","6216.72","721.69M","-1.06%"
"Feb 06 2013","6295.34","6282.76","6321.45","6265.55","673.86M","0.20%"
"Feb 05 2013","6282.76","6246.84","6296.47","6244.07","612.21M","0.58%"
"Feb 04 2013","6246.84","6347.24","6347.26","6236.66","765.90M","-1.58%"
"Feb 01 2013","6347.24","6276.88","6353.95","6275.50","686.18M","1.12%"
"Jan 31 2013","6276.88","6323.11","6323.11","6276.88","809.38M","-0.73%"
"Jan 30 2013","6323.11","6339.19","6354.46","6316.29","691.74M","-0.25%"
"Jan 29 2013","6339.19","6294.41","6346.37","6285.77","641.75M","0.71%"
"Jan 28 2013","6294.41","6284.45","6311.26","6277.04","533.45M","0.16%"
"Jan 25 2013","6284.45","6264.91","6284.45","6247.33","585.52M","0.31%"
"Jan 24 2013","6264.91","6197.64","6271.40","6186.48","655.65M","1.09%"
"Jan 23 2013","6197.64","6179.17","6200.49","6178.47","685.18M","0.30%"
"Jan 22 2013","6179.17","6180.98","6188.58","6149.18","558.35M","-0.03%"
"Jan 21 2013","6180.98","6154.41","6182.23","6154.41","401.15M","0.43%"
"Jan 18 2013","6154.41","6132.36","6172.49","6131.93","713.50M","0.36%"
"Jan 17 2013","6132.36","6103.98","6135.89","6087.49","622.93M","0.46%"
"Jan 16 2013","6103.98","6117.31","6117.33","6076.12","818.41M","-0.22%"
"Jan 15 2013","6117.31","6107.86","6117.31","6086.21","701.00M","0.15%"
"Jan 14 2013","6107.86","6121.58","6134.17","6104.90","628.35M","-0.22%"
"Jan 11 2013","6121.58","6101.51","6121.58","6095.07","685.72M","0.33%"
"Jan 10 2013","6101.51","6098.65","6118.30","6090.61","764.65M","0.05%"
"Jan 09 2013","6098.65","6053.63","6112.27","6053.63","812.12M","0.74%"
"Jan 08 2013","6053.63","6064.58","6088.18","6053.63","663.12M","-0.18%"
"Jan 07 2013","6064.58","6089.84","6091.50","6060.75","571.66M","-0.41%"
"Jan 04 2013","6089.84","6047.34","6089.84","6038.02","548.93M","0.70%"
"Jan 03 2013","6047.34","6027.37","6051.30","6016.80","470.67M","0.33%"
"Jan 02 2013","6027.37","5897.81","6044.57","5897.81","652.66M","2.20%"
"Dec 31 2012","5897.81","5925.37","5925.43","5873.43","164.64M","-0.47%"
"Dec 28 2012","5925.37","5954.30","5975.97","5915.32","306.91M","-0.49%"
"Dec 27 2012","5954.30","5954.18","5997.04","5942.44","340.70M","0.00%"
"Dec 24 2012","5954.18","5939.99","5957.69","5937.10","149.88M","0.24%"
"Dec 21 2012","5939.99","5958.34","5958.34","5894.10","933.06M","-0.31%"
"Dec 20 2012","5958.34","5961.59","5970.87","5950.07","596.57M","-0.05%"
"Dec 19 2012","5961.59","5935.90","5977.82","5935.90","743.38M","0.43%"
"Dec 18 2012","5935.90","5912.15","5946.41","5911.10","664.06M","0.40%"
"Dec 17 2012","5912.15","5921.76","5923.92","5881.01","533.51M","-0.16%"
"Dec 14 2012","5921.76","5929.61","5944.50","5915.34","529.96M","-0.13%"
"Dec 13 2012","5929.61","5945.85","5947.85","5918.57","557.27M","-0.27%"
"Dec 12 2012","5945.85","5924.97","5948.50","5915.91","629.91M","0.35%"
"Dec 11 2012","5924.97","5921.63","5937.93","5908.32","514.66M","0.06%"
"Dec 10 2012","5921.63","5914.40","5923.97","5891.33","463.90M","0.12%"
"Dec 07 2012","5914.40","5901.42","5923.11","5889.92","584.10M","0.22%"
"Dec 06 2012","5901.42","5892.08","5923.91","5889.65","637.07M","0.16%"
"Dec 05 2012","5892.08","5869.04","5902.66","5869.04","610.55M","0.39%"
"Dec 04 2012","5869.04","5871.24","5885.36","5852.88","596.03M","-0.04%"
"Dec 03 2012","5871.24","5866.82","5902.00","5859.56","512.05M","0.08%"
"Nov 30 2012","5866.82","5870.30","5904.39","5860.27","699.16M","-0.06%"
"Nov 29 2012","5870.30","5803.28","5883.98","5803.28","652.94M","1.15%"
"Nov 28 2012","5803.28","5799.71","5808.34","5755.23","610.19M","0.06%"
"Nov 27 2012","5799.71","5786.72","5823.18","5786.72","659.09M","0.22%"
"Nov 26 2012","5786.72","5819.14","5819.14","5773.86","601.95M","-0.56%"
"Nov 23 2012","5819.14","5791.03","5830.53","5781.43","427.50M","0.49%"
"Nov 22 2012","5791.03","5752.03","5796.47","5752.03","511.82M","0.68%"
"Nov 21 2012","5752.03","5748.10","5760.12","5727.86","640.01M","0.07%"
"Nov 20 2012","5748.10","5737.66","5751.82","5706.70","803.27M","0.18%"
"Nov 19 2012","5737.66","5605.59","5739.74","5605.59","745.28M","2.36%"
"Nov 16 2012","5605.59","5677.75","5682.68","5605.59","939.39M","-1.27%"
"Nov 15 2012","5677.75","5722.01","5722.01","5674.26","799.77M","-0.77%"
"Nov 14 2012","5722.01","5786.25","5786.25","5719.61","865.46M","-1.11%"
"Nov 13 2012","5786.25","5767.27","5786.25","5710.99","950.28M","0.33%"
"Nov 12 2012","5767.27","5769.68","5795.25","5762.01","654.36M","-0.04%"
"Nov 09 2012","5769.68","5776.05","5786.43","5715.23","708.90M","-0.11%"
"Nov 08 2012","5776.05","5791.63","5824.36","5770.70","729.28M","-0.27%"
"Nov 07 2012","5791.63","5884.90","5921.78","5789.43","922.67M","-1.58%"
"Nov 06 2012","5884.90","5839.06","5885.16","5839.06","774.67M","0.79%"
"Nov 05 2012","5839.06","5868.55","5868.55","5825.55","565.87M","-0.50%"
"Nov 02 2012","5868.55","5861.92","5890.11","5844.30","855.13M","0.11%"
"Nov 01 2012","5861.92","5782.70","5866.76","5777.96","1.04B","1.37%"
"Oct 31 2012","5782.70","5849.90","5866.67","5782.70","874.66M","-1.15%"
"Oct 30 2012","5849.90","5795.10","5852.17","5794.92","403.99M","0.95%"
"Oct 29 2012","5795.10","5806.71","5812.67","5763.51","432.89M","-0.20%"
"Oct 26 2012","5806.71","5805.05","5817.94","5753.31","622.85M","0.03%"
"Oct 25 2012","5805.05","5804.78","5840.57","5802.22","654.44M","0.00%"
"Oct 24 2012","5804.78","5797.91","5823.24","5776.64","953.71M","0.12%"
"Oct 23 2012","5797.91","5882.91","5893.43","5788.96","654.16M","-1.44%"
"Oct 22 2012","5882.91","5896.15","5911.03","5869.88","540.27M","-0.22%"
"Oct 19 2012","5896.15","5917.05","5919.73","5892.23","829.32M","-0.35%"
"Oct 18 2012","5917.05","5910.91","5928.27","5896.49","869.99M","0.10%"
"Oct 17 2012","5910.91","5870.54","5915.59","5868.68","903.40M","0.69%"
"Oct 16 2012","5870.54","5805.61","5878.09","5805.61","877.62M","1.12%"
"Oct 15 2012","5805.61","5793.32","5827.87","5786.03","695.44M","0.21%"
"Oct 12 2012","5793.32","5829.75","5829.75","5793.32","888.09M","-0.62%"
"Oct 11 2012","5829.75","5776.71","5846.30","5766.69","693.36M","0.92%"
"Oct 10 2012","5776.71","5810.25","5810.52","5776.71","681.62M","-0.58%"
"Oct 09 2012","5810.25","5841.74","5856.42","5795.18","574.47M","-0.54%"
"Oct 08 2012","5841.74","5871.02","5871.02","5818.76","492.22M","-0.50%"
"Oct 05 2012","5871.02","5827.78","5885.57","5827.61","883.08M","0.74%"
"Oct 04 2012","5827.78","5825.81","5854.16","5803.22","817.16M","0.03%"
"Oct 03 2012","5825.81","5809.45","5832.48","5785.00","606.20M","0.28%"
"Oct 02 2012","5809.45","5820.45","5840.36","5781.42","704.90M","-0.19%"
"Oct 01 2012","5820.45","5742.07","5843.54","5738.59","690.29M","1.37%"
"Sep 28 2012","5742.07","5779.42","5807.82","5740.52","745.47M","-0.65%"
"Sep 27 2012","5779.42","5768.09","5804.09","5762.98","545.05M","0.20%"
"Sep 26 2012","5768.09","5859.71","5859.71","5751.35","685.63M","-1.56%"
"Sep 25 2012","5859.71","5838.84","5869.17","5828.34","737.35M","0.36%"
"Sep 24 2012","5838.84","5852.62","5852.62","5806.09","736.97M","-0.24%"
"Sep 21 2012","5852.62","5854.64","5887.57","5838.86","1.20B","-0.03%"
"Sep 20 2012","5854.64","5888.48","5888.48","5824.36","656.51M","-0.57%"
"Sep 19 2012","5888.48","5868.16","5894.39","5861.01","704.14M","0.35%"
"Sep 18 2012","5868.16","5893.52","5893.52","5837.52","802.60M","-0.43%"
"Sep 17 2012","5893.52","5915.55","5915.68","5883.22","691.68M","-0.37%"
"Sep 14 2012","5915.55","5819.92","5932.62","5819.92","1.51B","1.64%"
"Sep 13 2012","5819.92","5782.08","5826.57","5770.26","819.53M","0.65%"
"Sep 12 2012","5782.08","5792.19","5821.24","5757.58","1.10B","-0.17%"
"Sep 11 2012","5792.19","5793.20","5796.56","5764.22","779.96M","-0.02%"
"Sep 10 2012","5793.20","5794.80","5806.79","5777.07","672.89M","-0.03%"
"Sep 07 2012","5794.80","5777.34","5807.57","5772.87","1.27B","0.30%"
"Sep 06 2012","5777.34","5657.86","5785.98","5657.86","1.10B","2.11%"
"Sep 05 2012","5657.86","5672.01","5675.91","5634.88","737.25M","-0.25%"
"Sep 04 2012","5672.01","5758.41","5758.41","5658.34","628.71M","-1.50%"
"Sep 03 2012","5758.41","5711.48","5758.41","5701.06","394.56M","0.82%"
"Aug 31 2012","5711.48","5719.45","5763.77","5707.99","851.66M","-0.14%"
"Aug 30 2012","5719.45","5743.53","5743.53","5705.65","479.12M","-0.42%"
"Aug 29 2012","5743.53","5775.71","5775.76","5739.23","523.48M","-0.56%"
"Aug 28 2012","5775.71","5776.60","5779.49","5749.75","524.54M","-0.02%"
"Aug 24 2012","5776.60","5776.60","5791.39","5739.41","487.76M","0.00%"
"Aug 23 2012","5776.60","5774.20","5809.26","5764.02","636.11M","0.04%"
"Aug 22 2012","5774.20","5857.52","5857.52","5771.22","535.19M","-1.42%"
"Aug 21 2012","5857.52","5824.37","5872.59","5824.37","501.84M","0.57%"
"Aug 20 2012","5824.37","5852.42","5857.50","5802.91","692.84M","-0.48%"
"Aug 17 2012","5852.42","5834.51","5854.72","5834.39","731.77M","0.31%"
"Aug 16 2012","5834.51","5833.04","5846.70","5811.31","587.03M","0.03%"
"Aug 15 2012","5833.04","5864.78","5864.78","5822.25","560.38M","-0.54%"
"Aug 14 2012","5864.78","5831.88","5876.22","5831.88","627.90M","0.56%"
"Aug 13 2012","5831.88","5847.11","5852.79","5813.63","410.23M","-0.26%"
"Aug 10 2012","5847.11","5851.51","5858.56","5827.71","466.84M","-0.08%"
"Aug 09 2012","5851.51","5845.92","5860.16","5828.44","741.08M","0.10%"
"Aug 08 2012","5845.92","5841.24","5845.92","5801.08","588.92M","0.08%"
"Aug 07 2012","5841.24","5808.77","5841.24","5785.01","779.69M","0.56%"
"Aug 06 2012","5808.77","5787.28","5837.61","5767.10","613.10M","0.37%"
"Aug 03 2012","5787.28","5662.30","5794.01","5662.30","748.57M","2.21%"
"Aug 02 2012","5662.30","5712.82","5765.81","5657.25","805.20M","-0.88%"
"Aug 01 2012","5712.82","5635.28","5712.82","5632.97","554.18M","1.38%"
"Jul 31 2012","5635.28","5693.63","5695.54","5635.28","645.79M","-1.02%"
"Jul 30 2012","5693.63","5627.21","5706.47","5625.67","648.63M","1.18%"
"Jul 27 2012","5627.21","5573.16","5631.00","5550.90","732.79M","0.97%"
"Jul 26 2012","5573.16","5498.32","5594.51","5478.04","817.69M","1.36%"
"Jul 25 2012","5498.32","5499.23","5526.09","5478.02","621.39M","-0.02%"
"Jul 24 2012","5499.23","5533.87","5556.63","5486.99","551.20M","-0.63%"
"Jul 23 2012","5533.87","5651.77","5651.77","5510.92","691.61M","-2.09%"
"Jul 20 2012","5651.77","5714.19","5714.19","5644.93","961.83M","-1.09%"
"Jul 19 2012","5714.19","5685.77","5718.61","5685.77","711.48M","0.50%"
"Jul 18 2012","5685.77","5629.09","5688.29","5624.54","669.96M","1.01%"
"Jul 17 2012","5629.09","5662.43","5676.47","5621.19","602.76M","-0.59%"
"Jul 16 2012","5662.43","5666.13","5670.60","5640.88","569.29M","-0.07%"
"Jul 13 2012","5666.13","5608.25","5675.62","5608.25","609.27M","1.03%"
"Jul 12 2012","5608.25","5664.48","5664.48","5588.84","667.05M","-0.99%"
"Jul 11 2012","5664.48","5664.07","5674.65","5625.60","606.67M","0.01%"
"Jul 10 2012","5664.07","5627.33","5688.66","5622.29","607.97M","0.65%"
"Jul 09 2012","5627.33","5662.63","5669.75","5610.71","682.35M","-0.62%"
"Jul 06 2012","5662.63","5692.63","5695.06","5647.47","602.83M","-0.53%"
"Jul 05 2012","5692.63","5684.47","5727.45","5662.48","766.72M","0.14%"
"Jul 04 2012","5684.47","5687.73","5699.85","5669.73","445.46M","-0.06%"
"Jul 03 2012","5687.73","5640.64","5689.00","5636.05","795.29M","0.83%"
"Jul 02 2012","5640.64","5571.15","5640.64","5571.15","696.94M","1.25%"
"Jun 29 2012","5571.15","5493.06","5619.65","5493.06","1.06B","1.42%"
"Jun 28 2012","5493.06","5523.92","5533.75","5436.50","1.03B","-0.56%"
"Jun 27 2012","5523.92","5446.96","5525.14","5446.96","678.49M","1.41%"
"Jun 26 2012","5446.96","5450.65","5476.50","5436.27","631.70M","-0.07%"
"Jun 25 2012","5450.65","5513.69","5513.69","5435.46","716.16M","-1.14%"
"Jun 22 2012","5513.69","5566.36","5566.36","5499.97","677.91M","-0.95%"
"Jun 21 2012","5566.36","5622.29","5622.29","5564.79","785.24M","-0.99%"
"Jun 20 2012","5622.29","5586.31","5623.85","5566.00","903.45M","0.64%"
"Jun 19 2012","5586.31","5491.09","5603.14","5491.03","816.80M","1.73%"
"Jun 18 2012","5491.09","5478.81","5555.32","5461.08","879.53M","0.22%"
"Jun 15 2012","5478.81","5467.05","5522.87","5465.09","2.31B","0.22%"
"Jun 14 2012","5467.05","5483.81","5483.81","5424.40","985.63M","-0.31%"
"Jun 13 2012","5483.81","5473.74","5507.65","5436.67","831.01M","0.18%"
"Jun 12 2012","5473.74","5432.37","5478.63","5414.64","890.75M","0.76%"
"Jun 11 2012","5432.37","5435.08","5536.27","5419.56","950.51M","-0.05%"
"Jun 08 2012","5435.08","5447.79","5447.79","5381.83","916.40M","-0.23%"
"Jun 07 2012","5447.79","5384.11","5494.54","5384.11","1.03B","1.18%"
"Jun 06 2012","5384.11","5260.19","5388.03","5260.19","1.10B","2.36%"
"Jun 01 2012","5260.19","5320.86","5354.45","5229.76","1.06B","-1.14%"
"May 31 2012","5320.86","5297.28","5352.05","5272.66","1.40B","0.45%"
"May 30 2012","5297.28","5391.14","5391.14","5284.42","863.48M","-1.74%"
"May 29 2012","5391.14","5356.34","5404.66","5342.46","729.59M","0.65%"
"May 28 2012","5356.34","5351.53","5413.83","5341.34","510.69M","0.09%"
"May 25 2012","5351.53","5350.05","5385.17","5312.20","734.36M","0.03%"
"May 24 2012","5350.05","5266.41","5371.75","5266.41","737.28M","1.59%"
"May 23 2012","5266.41","5403.28","5403.67","5262.90","997.83M","-2.53%"
"May 22 2012","5403.28","5304.48","5408.65","5304.48","931.86M","1.86%"
"May 21 2012","5304.48","5267.62","5324.36","5253.92","914.31M","0.70%"
"May 18 2012","5267.62","5338.38","5338.38","5256.61","1.23B","-1.33%"
"May 17 2012","5338.38","5405.25","5413.32","5309.75","894.67M","-1.24%"
"May 16 2012","5405.25","5437.62","5448.38","5354.00","1.03B","-0.60%"
"May 15 2012","5437.62","5465.52","5507.65","5411.82","876.37M","-0.51%"
"May 14 2012","5465.52","5575.52","5575.65","5436.69","883.93M","-1.97%"
"May 11 2012","5575.52","5543.95","5585.50","5499.27","772.58M","0.57%"
"May 10 2012","5543.95","5530.05","5566.14","5490.54","847.65M","0.25%"
"May 09 2012","5530.05","5554.55","5571.71","5464.41","1.01B","-0.44%"
"May 08 2012","5554.55","5655.06","5668.09","5550.09","1.05B","-1.78%"
"May 04 2012","5655.06","5766.55","5766.55","5639.79","1.01B","-1.93%"
"May 03 2012","5766.55","5758.11","5800.81","5745.23","788.57M","0.15%"
"May 02 2012","5758.11","5812.23","5819.93","5736.70","962.32M","-0.93%"
"May 01 2012","5812.23","5737.78","5819.00","5732.16","653.61M","1.30%"
"Apr 30 2012","5737.78","5777.11","5792.97","5728.87","784.97M","-0.68%"
"Apr 27 2012","5777.11","5748.72","5788.99","5707.95","812.25M","0.49%"
"Apr 26 2012","5748.72","5718.89","5761.14","5691.72","879.96M","0.52%"
"Apr 25 2012","5718.89","5709.49","5745.00","5703.21","859.13M","0.16%"
"Apr 24 2012","5709.49","5665.57","5714.17","5658.49","807.90M","0.78%"
"Apr 23 2012","5665.57","5772.15","5772.15","5637.73","777.19M","-1.85%"
"Apr 20 2012","5772.15","5744.55","5775.67","5724.20","847.83M","0.48%"
"Apr 19 2012","5744.55","5745.29","5792.07","5738.11","958.39M","-0.01%"
"Apr 18 2012","5745.29","5766.95","5783.88","5730.91","873.96M","-0.38%"
"Apr 17 2012","5766.95","5666.28","5773.73","5651.53","856.43M","1.78%"
"Apr 16 2012","5666.28","5651.79","5707.96","5641.07","1.10B","0.26%"
"Apr 13 2012","5651.79","5710.46","5710.82","5643.51","830.22M","-1.03%"
"Apr 12 2012","5710.46","5634.74","5727.87","5602.56","1.12B","1.34%"
"Apr 11 2012","5634.74","5595.55","5655.87","5576.37","1.13B","0.70%"
"Apr 10 2012","5595.55","5723.67","5723.67","5595.55","1.01B","-2.24%"
"Apr 05 2012","5723.67","5703.77","5731.67","5663.32","905.68M","0.35%"
"Apr 04 2012","5703.77","5838.34","5838.34","5685.65","1.17B","-2.30%"
"Apr 03 2012","5838.34","5874.89","5890.16","5838.34","896.43M","-0.62%"
"Apr 02 2012","5874.89","5768.45","5874.89","5748.63","886.25M","1.85%"
"Mar 30 2012","5768.45","5742.03","5782.71","5742.03","990.17M","0.46%"
"Mar 29 2012","5742.03","5808.99","5812.17","5726.50","1.08B","-1.15%"
"Mar 28 2012","5808.99","5869.55","5877.94","5808.99","931.50M","-1.03%"
"Mar 27 2012","5869.55","5902.70","5941.90","5863.83","1.26B","-0.56%"
"Mar 26 2012","5902.70","5854.89","5913.06","5854.47","722.86M","0.82%"
"Mar 23 2012","5854.89","5845.65","5875.73","5801.72","848.52M","0.16%"
"Mar 22 2012","5845.65","5891.95","5891.95","5825.91","883.16M","-0.79%"
"Mar 21 2012","5891.95","5891.41","5921.68","5880.79","907.21M","0.01%"
"Mar 20 2012","5891.41","5961.11","5961.11","5876.42","978.55M","-1.17%"
"Mar 19 2012","5961.11","5965.58","5968.89","5928.45","951.07M","-0.07%"
"Mar 16 2012","5965.58","5940.72","5974.05","5940.72","1.83B","0.42%"
"Mar 15 2012","5940.72","5945.43","5958.17","5919.21","1.03B","-0.08%"
"Mar 14 2012","5945.43","5955.91","5989.07","5945.43","1.17B","-0.18%"
"Mar 13 2012","5955.91","5892.75","5957.94","5892.75","761.93M","1.07%"
"Mar 12 2012","5892.75","5887.49","5894.07","5860.42","800.49M","0.09%"
"Mar 09 2012","5887.49","5859.73","5897.60","5842.94","854.78M","0.47%"
"Mar 08 2012","5859.73","5791.41","5874.34","5791.41","828.11M","1.18%"
"Mar 07 2012","5791.41","5765.80","5801.12","5755.69","859.93M","0.44%"
"Mar 06 2012","5765.80","5874.82","5874.82","5758.42","989.89M","-1.86%"
"Mar 05 2012","5874.82","5911.13","5911.13","5865.38","873.45M","-0.61%"
"Mar 02 2012","5911.13","5931.25","5939.97","5908.48","736.46M","-0.34%"
"Mar 01 2012","5931.25","5871.51","5936.07","5858.85","900.75M","1.02%"
"Feb 29 2012","5871.51","5927.91","5944.75","5871.51","1.20B","-0.95%"
"Feb 28 2012","5927.91","5915.55","5937.02","5899.99","804.67M","0.21%"
"Feb 27 2012","5915.55","5935.13","5935.13","5865.85","966.77M","-0.33%"
"Feb 24 2012","5935.13","5937.89","5964.02","5925.47","1.01B","-0.05%"
"Feb 23 2012","5937.89","5916.55","5952.47","5900.50","1.07B","0.36%"
"Feb 22 2012","5916.55","5928.20","5937.96","5894.60","872.09M","-0.20%"
"Feb 21 2012","5928.20","5945.25","5948.84","5916.58","846.27M","-0.29%"
"Feb 20 2012","5945.25","5905.07","5956.33","5905.07","723.67M","0.68%"
"Feb 17 2012","5905.07","5885.38","5923.62","5885.38","1.10B","0.33%"
"Feb 16 2012","5885.38","5892.16","5892.36","5829.38","751.18M","-0.12%"
"Feb 15 2012","5892.16","5899.87","5923.78","5880.62","801.55M","-0.13%"
"Feb 14 2012","5899.87","5905.70","5920.61","5877.21","832.57M","-0.10%"
"Feb 13 2012","5905.70","5852.39","5920.09","5852.39","641.64M","0.91%"
"Feb 10 2012","5852.39","5895.47","5895.47","5839.85","948.79M","-0.73%"
"Feb 09 2012","5895.47","5875.93","5916.31","5870.55","973.46M","0.33%"
"Feb 08 2012","5875.93","5890.26","5916.20","5871.33","809.27M","-0.24%"
"Feb 07 2012","5890.26","5892.20","5906.65","5850.49","785.34M","-0.03%"
"Feb 06 2012","5892.20","5901.07","5901.07","5863.55","828.46M","-0.15%"
"Feb 03 2012","5901.07","5796.07","5901.07","5784.23","1.16B","1.81%"
"Feb 02 2012","5796.07","5790.72","5809.82","5765.72","967.39M","0.09%"
"Feb 01 2012","5790.72","5681.61","5790.72","5680.67","985.25M","1.92%"
"Jan 31 2012","5681.61","5671.09","5730.32","5671.09","1.02B","0.19%"
"Jan 30 2012","5671.09","5733.45","5733.45","5651.56","778.10M","-1.09%"
"Jan 27 2012","5733.45","5795.20","5795.20","5728.96","790.05M","-1.07%"
"Jan 26 2012","5795.20","5723.00","5806.24","5722.83","874.33M","1.26%"
"Jan 25 2012","5723.00","5751.90","5777.69","5694.05","884.69M","-0.50%"
"Jan 24 2012","5751.90","5782.56","5782.56","5719.86","916.10M","-0.53%"
"Jan 23 2012","5782.56","5728.55","5789.85","5723.09","852.46M","0.94%"
"Jan 20 2012","5728.55","5741.15","5749.77","5721.61","1.32B","-0.22%"
"Jan 19 2012","5741.15","5702.37","5743.93","5693.16","1.40B","0.68%"
"Jan 18 2012","5702.37","5693.95","5709.87","5647.92","792.32M","0.15%"
"Jan 17 2012","5693.95","5657.44","5724.41","5657.44","1.23B","0.65%"
"Jan 16 2012","5657.44","5636.64","5662.88","5609.87","672.82M","0.37%"
"Jan 13 2012","5636.64","5662.42","5709.22","5583.45","1.32B","-0.46%"
"Jan 12 2012","5662.42","5670.82","5699.57","5640.30","1.38B","-0.15%"
"Jan 11 2012","5670.82","5696.70","5700.75","5644.75","893.41M","-0.45%"
"Jan 10 2012","5696.70","5612.26","5711.89","5612.26","865.03M","1.50%"
"Jan 09 2012","5612.26","5649.68","5673.82","5604.62","785.65M","-0.66%"
"Jan 06 2012","5649.68","5624.26","5682.78","5623.36","705.02M","0.45%"
"Jan 05 2012","5624.26","5668.45","5689.33","5614.38","794.28M","-0.78%"
"Jan 04 2012","5668.45","5699.91","5719.83","5646.36","696.94M","-0.55%"
"Jan 03 2012","5699.91","5572.28","5699.91","5572.28","778.53M","2.29%"
"Dec 30 2011","5572.28","5566.77","5588.39","5535.20","188.11M","0.10%"
"Dec 29 2011","5566.77","5507.40","5566.77","5496.87","325.75M","1.08%"
"Dec 28 2011","5507.40","5512.70","5567.86","5490.96","449.84M","-0.10%"
"Dec 23 2011","5512.70","5456.97","5516.63","5456.97","204.75M","1.02%"
"Dec 22 2011","5456.97","5389.74","5469.03","5389.74","610.84M","1.25%"
"Dec 21 2011","5389.74","5419.60","5479.19","5371.65","803.79M","-0.55%"
"Dec 20 2011","5419.60","5364.99","5426.28","5328.67","779.73M","1.02%"
"Dec 19 2011","5364.99","5387.34","5410.06","5343.08","632.32M","-0.41%"
"Dec 16 2011","5387.34","5400.85","5452.65","5387.34","1.27B","-0.25%"
"Dec 15 2011","5400.85","5366.80","5434.02","5366.80","803.27M","0.63%"
"Dec 14 2011","5366.80","5490.15","5490.15","5366.80","860.72M","-2.25%"
"Dec 13 2011","5490.15","5427.86","5525.96","5413.70","757.73M","1.15%"
"Dec 12 2011","5427.86","5529.21","5529.21","5427.86","801.33M","-1.83%"
"Dec 09 2011","5529.21","5483.77","5540.52","5440.86","841.43M","0.83%"
"Dec 08 2011","5483.77","5546.91","5605.27","5483.77","907.44M","-1.14%"
"Dec 07 2011","5546.91","5568.72","5631.88","5497.96","932.15M","-0.39%"
"Dec 06 2011","5568.72","5567.96","5592.95","5521.91","857.31M","0.01%"
"Dec 05 2011","5567.96","5552.29","5602.80","5545.93","900.66M","0.28%"
"Dec 02 2011","5552.29","5489.34","5595.54","5489.07","984.10M","1.15%"
"Dec 01 2011","5489.34","5505.42","5553.89","5486.87","939.17M","-0.29%"
"Nov 30 2011","5505.42","5337.00","5538.96","5274.95","1.65B","3.16%"
"Nov 29 2011","5337.00","5312.76","5344.18","5272.44","794.45M","0.46%"
"Nov 28 2011","5312.76","5164.65","5327.76","5164.65","897.91M","2.87%"
"Nov 25 2011","5164.65","5127.57","5200.31","5075.22","733.87M","0.72%"
"Nov 24 2011","5127.57","5139.78","5184.26","5098.99","856.42M","-0.24%"
"Nov 23 2011","5139.78","5206.82","5206.82","5139.78","1.01B","-1.29%"
"Nov 22 2011","5206.82","5222.60","5281.95","5206.82","914.56M","-0.30%"
"Nov 21 2011","5222.60","5362.94","5362.94","5221.69","952.41M","-2.62%"
"Nov 18 2011","5362.94","5423.14","5423.14","5347.89","826.01M","-1.11%"
"Nov 17 2011","5423.14","5509.02","5509.02","5366.12","1.06B","-1.56%"
"Nov 16 2011","5509.02","5517.44","5562.91","5450.24","941.32M","-0.15%"
"Nov 15 2011","5517.44","5519.04","5551.38","5428.60","841.52M","-0.03%"
"Nov 14 2011","5519.04","5545.38","5575.19","5489.25","687.68M","-0.47%"
"Nov 11 2011","5545.38","5444.82","5548.75","5439.81","715.72M","1.85%"
"Nov 10 2011","5444.82","5460.38","5497.20","5360.19","799.97M","-0.28%"
"Nov 09 2011","5460.38","5567.34","5615.84","5426.25","1.07B","-1.92%"
"Nov 08 2011","5567.34","5510.82","5616.00","5509.57","885.00M","1.03%"
"Nov 07 2011","5510.82","5527.16","5557.76","5432.16","730.61M","-0.30%"
